,copyright,num_results,results,status
10,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:34:39.251Z', 'recurring_start_date': '2016-06-14T04:00:00.165Z', 'date_time_description': ""June 14-Oct. 23 during the museum's open hours"", 'long_running_show': False, 'cross_street': 'at East 82nd Street', 'venue_detail_url': 'http://nytimes.com/events/venues/ruth-and-harold-d-uris-center-for-education-metropolitan-museum-of-art-279.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/ps-art-2016-celebrating-the-creative-spirit-of-nyc-kids-31934.html', 'event_id': 31934, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 35332, 'category': 'forChildren', 'geocode_longitude': '-73.961858', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>In this show, public school students from prekindergarten through high school achieve a distinction that some professional adult artists never do: having their work displayed at the Metropolitan Museum of Art. But the Met isn&#8217;t just being nice to a lot of New York City children. This exhibition, selected by a jury, consists of 89 works, in a wide range of media, selected from more than 1,200 submissions.</p>', 'event_name': '‘P.S. Art 2016: Celebrating the Creative Spirit of NYC Kids’', 'neighborhood': 'Upper East Side', 'telephone': '212-535-7710', 'postal_code': '10028', 'venue_website': 'goo.gl/aw6DPQ', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-10-23T04:00:00.296Z', 'free': False, 'street_address': 'Fifth Avenue', 'venue_name': 'Ruth and Harold D. Uris Center for Education, Metropolitan Museum of Art', 'geocode_latitude': '40.779574'}",OK
11,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:33:37.251Z', 'recurring_start_date': '2016-03-09T05:00:00.68Z', 'date_time_description': 'Continuing. New schedule is Saturdays and Sundays at 3 p.m only.', 'long_running_show': False, 'cross_street': 'at Eighth Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/elektra-theater-830.html', 'geocode_latitude': '40.757861', 'event_detail_url': 'http://nytimes.com/events/forchildren/that-physics-show-30851.html', 'event_id': 30851, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-73.989695', 'festival': False, 'web_description': '<p>Dave Maiullo doesn&#8217;t use cards, sleight of hand or magic wands to achieve startling effects onstage; he just relies on Newton&#8217;s laws. Mr. Maiullo, for years a physics support specialist at Rutgers University, is the wizard behind this 90-minute Off Broadway show, which includes segments on motion, momentum, vacuum, friction, density and sound. Expect lots of liquid nitrogen &#8212; and lots of surprises.</p>', 'event_name': '‘That Physics Show’', 'neighborhood': 'Clinton', 'telephone': '866-811-4111', 'postal_code': '10036', 'venue_website': 'thatphysicsshow.com', 'critic_name': 'Laurel Graeber', 'recur_days': ['sat', 'sun'], 'city': 'New York', 'free': False, 'street_address': '300 West 43rd Street', 'venue_name': 'Elektra Theater', 'event_schedule_id': 34144}",OK
12,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:33:09.251Z', 'recurring_start_date': '2016-02-13T05:00:00.43Z', 'date_time_description': 'Continuing. Museum is normally open Tuesdays through Sundays, but is open all week during school breaks.', 'long_running_show': False, 'cross_street': 'between Broadway and Amsterdam Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/childrens-museum-of-manhattan-101.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/america-to-zanzibar-muslim-cultures-near-and-far-30423.html', 'event_id': 30423, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 33738, 'category': 'forChildren', 'geocode_longitude': '-73.977114', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>You have to look hard for positive representations of the Muslim world in popular culture, and even harder for a way to make it accessible to the youngest Americans. This exhibition, at the Children&#8217;s Museum of Manhattan, aims to teach visitors 10 and under about a variety of Muslim communities. Divided into five sections, the show includes a global marketplace, an exploration of trade routes, a courtyard area and an investigation of architecture through different mosque styles. The final section is devoted to an American home, represented by a living room filled with objects donated by Muslims in the United States.</p>', 'event_name': '‘America to Zanzibar: Muslim Cultures Near and Far’', 'neighborhood': 'Upper West Side', 'telephone': '212-721-1223', 'postal_code': '10024', 'venue_website': 'cmom.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2017-01-31T05:00:00.3Z', 'free': False, 'street_address': '212 West 83rd Street', 'venue_name': ""Children's Museum of Manhattan"", 'geocode_latitude': '40.785914'}",OK
13,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'price': 'free', 'last_modified': '2016-09-08T14:32:38.251Z', 'recurring_start_date': '2016-07-12T04:00:00.193Z', 'date_time_description': 'July 12-Sept. 15. Daily except Sundays, from 11 a.m. to 6 p.m.; Thursdays until 8 p.m.', 'recurring_end_date': '2016-09-15T04:00:00.258Z', 'geocode_latitude': '40.7374473', 'event_detail_url': 'http://nytimes.com/events/forchildren/the-picture-book-reimagined-the-childrens-book-legacy-of-pratt-institute-and-bank-street-college-of-education-32625.html', 'event_id': 32625, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-73.9977829', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>A good picture book is as much art as it is literature. This free exhibition examines the role of these two New York institutions in the development of this form of publishing, showcasing the contributions of their faculty members and alumni. The show, closing this week, includes original artwork and illustrated manuscripts by a variety of giants in the field, including Tomie dePaola, Arnold Lobel, Margaret Wise Brown and Eve Merriam. It also offers a reading room, a pop-up bookstore and an exhibit illustrating the full process of a book&#8217;s creation: &#8220;We Are the Ship,&#8221; by Kadir Nelson, a Pratt alumnus.</p>', 'event_name': '‘The Picture Book Reimagined: The Children’s Book Legacy of Pratt Institute and Bank Street College of Education’', 'neighborhood': 'West Village', 'long_running_show': False, 'postal_code': '10011', 'venue_website': 'pratt.edu/exhibitions', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat'], 'city': 'New York', 'free': True, 'street_address': '114 West 14th Street', 'venue_name': 'Pratt Manhattan Gallery', 'event_schedule_id': 36097}",OK
14,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:32:06.251Z', 'recurring_start_date': '2011-10-22T04:00:00.294Z', 'date_time_description': 'Saturdays at 11 a.m., with some occasional weekday performances', 'long_running_show': False, 'cross_street': 'near Eighth Avenue', 'geocode_latitude': '40.759789', 'event_detail_url': 'http://nytimes.com/events/forchildren/the-lion-the-witch-and-the-wardrobe-1931.html', 'event_id': 1931, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-73.98824200000001', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>If the children of the Pevensie family could travel to the magical land of Narnia through something as simple as a wardrobe, why shouldn&#8217;t two hard-working actors be able to play them and all the characters found there? That&#8217;s what Jesse Corbin and Kelly Strandemo, who have recently joined the cast, do in the Off Broadway Family Theater&#8217;s production of Le Clanch&#233; du Rand&#8217;s adaptation of C.S. Lewis&#8217;s classic novel.</p>', 'event_name': '‘The Lion, the Witch and the Wardrobe’', 'neighborhood': 'Clinton', 'telephone': '212-239-6200', 'postal_code': '10036', 'venue_website': 'narniaoffbroadway.com', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'sat'], 'city': 'New York', 'free': False, 'street_address': '308 West 46th Street', 'venue_name': ""St. Luke's Theater"", 'event_schedule_id': 2843}",OK
15,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'price': 'free', 'last_modified': '2016-09-08T14:31:46.251Z', 'recurring_start_date': '2016-06-04T04:00:00.155Z', 'date_time_description': 'through Sept. 24; Saturdays at 11 a.m.', 'recurring_end_date': '2016-09-24T04:00:00.267Z', 'cross_street': 'near East 72nd Street and Fifth Avenue', 'geocode_latitude': '40.7704882', 'event_detail_url': 'http://nytimes.com/events/forchildren/stories-at-the-statue-of-hans-christian-andersen-316.html', 'event_id': 316, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-73.96096339999997', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Not everything that blooms perennially in Central Park is a flower or a tree. Storytelling also returns there each summer, as the city&#8217;s Parks and Recreation Department, the Central Park Conservancy and the Hans Christian Andersen Storytelling Center bring narrative performers to Andersen&#8217;s statue every Saturday. The free series, for ages 6 and older, is now celebrating its 60th anniversary season. The program this weekend is a celebration dedicated to the memory of Diane Wolkstein, the author and storyteller who was instrumental in founding the series.</p>', 'event_name': 'Stories at the Statue of Hans Christian Andersen', 'neighborhood': 'Upper East Side', 'long_running_show': False, 'postal_code': '10021', 'venue_website': 'hcastorycenter.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['sat'], 'city': 'New York', 'free': True, 'street_address': 'Central Park', 'venue_name': 'Hans Christian Andersen Statue, Central Park', 'event_schedule_id': 682}",OK
16,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:30:57.251Z', 'recurring_start_date': '2016-05-28T04:00:00.148Z', 'date_time_description': 'May 28-Sept. 30 during museum hours.', 'long_running_show': False, 'cross_street': 'between Broadway and Amsterdam Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/childrens-museum-of-manhattan-101.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/dynamic-h2o-31691.html', 'event_id': 31691, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 35095, 'category': 'forChildren', 'geocode_longitude': '-73.977114', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Children see New York City&#8217;s water system in action every time they turn on a faucet. But just how does that water get into the pipes? This new outdoor exhibition at the Children&#8217;s Museum of Manhattan allows small visitors to become architects, engineers and even plumbers as they learn how water makes its way from upstate reservoirs to their kitchen sinks. A 16-foot water table with interactive components will encourage them to make &#8220;rain,&#8221; build aqueducts and conduct experiments with flow and pressure.</p>', 'event_name': '‘Dynamic H2O’', 'neighborhood': 'Upper West Side', 'telephone': '212-721-1223', 'postal_code': '10024', 'venue_website': 'cmom.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-30T04:00:00.273Z', 'free': False, 'street_address': '212 West 83rd Street', 'venue_name': 'Children’s Museum of Manhattan', 'geocode_latitude': '40.785914'}",OK
17,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:28:57.251Z', 'recurring_start_date': '2016-09-02T04:00:00.245Z', 'date_time_description': 'Sept. 2-March 2. Hourly, from 10:30 a.m. to 4:30 p.m. (The 11:30 a.m. and 4:30 p.m. showings are not in 3-D.)', 'long_running_show': False, 'cross_street': 'enter at West 79th Street', 'venue_detail_url': 'http://nytimes.com/events/venues/american-museum-of-natural-history-28.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/wonders-of-the-arctic-32783.html', 'event_id': 32783, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 36303, 'category': 'forChildren', 'geocode_longitude': '-73.97346', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Baby, it&#8217;s cold up there. This new 3-D Imax film at the American Museum of Natural History explores the frozen beauty of the Arctic and how both animal species and humans have adapted to its wilderness. Directed by David Lickley, the documentary includes interviews with scientists and Inuit leaders and examines how, as climate change accelerates, this region has become as fragile as it is fierce.</p>', 'event_name': '‘Wonders of the Arctic’', 'neighborhood': 'Upper West Side', 'telephone': '212-769-5200', 'postal_code': '10024', 'venue_website': 'amnh.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2017-03-02T05:00:00.6Z', 'free': False, 'street_address': 'Central Park West', 'venue_name': 'American Museum of Natural History', 'geocode_latitude': '40.7811'}",OK
18,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:26:17.251Z', 'recurring_start_date': '2016-09-03T04:00:00.246Z', 'date_time_description': 'Weekdays, 1:30 to 5:30 p.m.; weekends, 10 a.m. to 5:30 p.m.', 'long_running_show': False, 'cross_street': 'at 200th Street', 'venue_detail_url': 'http://nytimes.com/events/venues/new-york-botanical-garden-315.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/budding-artists-32788.html', 'event_id': 32788, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 36304, 'category': 'forChildren', 'geocode_longitude': '-73.878248', 'festival': False, 'borough': 'The Bronx', 'web_description': '<p>Children may not know what Impressionism is, but they can explore its methodology at the New York Botanical Garden, currently offering the exhibition &#8220;Impressionism: American Gardens on Canvas.&#8221; Young visitors to the institution&#8217;s Everett Children&#8217;s Adventure Garden will see how landscapes inspired these artists, use the plantings to fire their own imaginations, learn the science involved in light and experiment with prisms. And they can each take home a little Impressionist color: a coleus plant, which they&#8217;ll pot up themselves.</p>', 'event_name': '‘Budding Artists’', 'neighborhood': 'undefined', 'telephone': '718-817-8700', 'postal_code': '10458', 'venue_website': 'nybg.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'Bronx', 'recurring_end_date': '2016-09-16T04:00:00.259Z', 'free': False, 'street_address': 'Kazimiroff Boulevard', 'venue_name': 'New York Botanical Garden', 'geocode_latitude': '40.862604'}",OK
19,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:25:39.251Z', 'recurring_start_date': '2016-09-11T04:00:00.254Z', 'date_time_description': 'Sept. 11-29, daily, during gallery hours', 'long_running_show': False, 'cross_street': 'at Spring Street', 'geocode_latitude': '40.7207969', 'event_detail_url': 'http://nytimes.com/events/forchildren/the-art-of-dr-seuss-collection-32861.html', 'event_id': 32861, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-73.99336740000001', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Imagine encountering three-dimensional versions of some of the crazy creatures Dr. Seuss invented. Children will be able to do just that at this exhibition, which consists of limited-edition artworks commissioned by the Seuss estate and reproduced from the private drawings and sculptures Theodor Seuss Geisel, a.k.a. Dr. Seuss (1904-1991), created for his own pleasure. The show includes fantastical wildlife sculpture from his &#8220;Unorthodox Taxidermy&#8221; series, like &#8220;The Carbonic Walrus,&#8221; &#8220;The Two-Horned Drouberhannis&#8221; and &#8220;The Goo-Goo-Eyed Tasmanian Wolghast.&#8221; And for those who would just like another look at the art from his children&#8217;s books, some of those illustrations are here, too.</p>', 'event_name': '‘The Art of Dr. Seuss Collection’', 'neighborhood': 'Lower East Side', 'telephone': '212-533-4262', 'postal_code': '10002', 'venue_website': 'popinternational.com', 'critic_name': 'Laurel Graeber', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-29T04:00:00.272Z', 'free': False, 'street_address': '195 Bowery', 'venue_name': 'POP International Galleries', 'event_schedule_id': 36336}",OK
20,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:18:49.251Z', 'recurring_start_date': '2016-09-15T04:00:00.258Z', 'date_time_description': 'Sept. 15-Jan. 15. The museum is closed on Tuesdays and Wednesdays except for WEE Arts drop-in classes.', 'long_running_show': False, 'cross_street': 'between Hudson and Greenwich Streets', 'geocode_latitude': '40.727415', 'event_detail_url': 'http://nytimes.com/events/forchildren/mission-to-space-32859.html', 'event_id': 32859, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'category': 'forChildren', 'geocode_longitude': '-74.007991', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>This season, Earth children won&#8217;t have to travel far to get a taste of worlds beyond our own. The Children&#8217;s Museum of the Arts is opening &#8220;Mission to Space,&#8221; a new exhibition of contemporary works by adult artists who&#8217;ve been inspired by the space program. The pieces include Nina Katchadourian&#8217;s &#8220;Asteroids,&#8221; actually magnified images of popcorn; Tom Sachs&#8217;s &#8220;Space Program,&#8221; incorporating models of Apollo mission artifacts; and David Bowie&#8217;s first music video, &#8220;Space Oddity.&#8221;</p>', 'event_name': '‘Mission to Space’', 'neighborhood': 'SoHo', 'telephone': '212-274-0986', 'postal_code': '10013', 'venue_website': 'cmany.org', 'critic_name': 'Laurel Graeber', 'recur_days': ['thu'], 'city': 'New York', 'recurring_end_date': '2017-01-15T05:00:00.14Z', 'free': False, 'street_address': '103 Charlton Street', 'venue_name': ""Children's Museum of the Arts"", 'event_schedule_id': 36335}",OK
21,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T14:09:12.251Z', 'recurring_start_date': '2016-09-11T04:00:00.254Z', 'date_time_description': 'Fall season runs from Sept. 11-Dec. 18. Most Sundays at 12:15 p.m. (doors open at noon), but the opening show by Lisa Loeb is at 2 p.m.', 'long_running_show': False, 'cross_street': 'between 11th and 12th Streets', 'venue_detail_url': 'http://nytimes.com/events/venues/brooklyn-bowl-70.html', 'event_detail_url': 'http://nytimes.com/events/forchildren/the-rock-and-roll-playhouse-camp-bowl-a-singalong-with-lisa-loeb-32857.html', 'event_id': 32857, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': True, 'event_schedule_id': 36322, 'category': 'forChildren', 'geocode_longitude': '-73.957676', 'festival': False, 'borough': 'Brooklyn', 'web_description': '<p>Most children aren&#8217;t shy about rocking out &#8212; especially if you provide the right tunes. In Rock and Roll for Kids, a series from the Rock and Roll Playhouse geared to music fans 10 and under, young participants move, play and sing while listening to works from the classic-rock canon. This Sunday the fall season opens with the singer-songwriter Lisa Loeb, whose first big hit, &#8220;Stay (I Missed You),&#8221; was on the soundtrack for the 1994 film &#8220;Reality Bites.&#8221; Here, she&#8217;s celebrating her latest children&#8217;s release, &#8220;Nursery Rhyme Parade.&#8221;</p>', 'event_name': 'The Rock and Roll Playhouse: ‘Camp Bowl: A Singalong With Lisa Loeb’', 'neighborhood': 'Williamsburg', 'telephone': '718-963-3369', 'postal_code': '11211', 'venue_website': 'therockandrollplayhouse.com/brooklyn bowl', 'critic_name': 'Laurel Graeber', 'recur_days': ['sun'], 'city': 'Brooklyn', 'recurring_end_date': '2016-12-18T05:00:00.352Z', 'free': False, 'street_address': '61 Wythe Avenue', 'venue_name': 'Brooklyn Bowl', 'geocode_latitude': '40.721876'}",OK
22,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T08:31:10.251Z', 'date_time_description': 'Sept. 12 at 6:30 p.m.', 'long_running_show': False, 'cross_street': 'between Central Park West and Columbus Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/bard-graduate-center-501.html', 'event_detail_url': 'http://nytimes.com/events/sparetimes/spoken-word/irma-boom-bookmaker-32870.html', 'event_id': 32870, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 36403, 'category': 'spareTimes', 'subcategory': 'Spoken Word', 'geocode_longitude': '-73.970606', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Bard Graduate Center hosts a talk with Irma Boom, who is widely considered the world&#8217;s pre-eminent bookmaker and whose diverse list of collaborators includes Bard, as well as luminaries like the architect Rem Koolhaas and the artist Olafur Eliasson. One of Ms. Boom&#8217;s most famous books is an innovative catalogue of the artist Sheila Hicks, whose work was shown at Bard in 2006.&#160;Now, Ms. Boom and Bard are back together with the catalogue &#8220;Artek and the Aaltos: Creating a Modern World,&#8221; made for the exhibition currently on view at the gallery. In this talk about how the book was made, Ms. Boom will speak with&#160;Nina Stritzler-Levine, the gallery&#8217;s director and the show&#8217;s curator.</p>', 'event_date_list': ['2016-09-12'], 'event_name': 'Irma Boom: Bookmaker', 'neighborhood': 'Upper West Side', 'telephone': '646-398-6944', 'postal_code': '10024', 'venue_website': 'bgc.bard.edu', 'critic_name': 'Joshua Barone', 'city': 'New York', 'free': False, 'street_address': '18 West 86th Street', 'venue_name': 'Bard Graduate Center', 'geocode_latitude': '40.78551'}",OK
23,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T07:31:07.251Z', 'recurring_start_date': '2016-09-06T04:00:00.249Z', 'date_time_description': 'through Oct. 16', 'long_running_show': False, 'cross_street': 'at East 103rd Street', 'venue_detail_url': 'http://nytimes.com/events/venues/museum-of-the-city-of-new-york-487.html', 'event_detail_url': 'http://nytimes.com/events/art/museums/museum-of-the-city-of-new-york-roz-chast-cartoon-memoirs-32841.html', 'event_id': 32841, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 36347, 'category': 'Art', 'subcategory': 'Museums', 'geocode_longitude': '-73.951905', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>This delightful, frequently laugh-out-loud exhibition presents more than 200 works by the brilliant, widely beloved visual humorist Roz Chast, including many images made for The New Yorker over the past four decades as well as some never before published. The anxieties, contradictions and pathos of middle class, metropolitan life have rarely been illustrated with such generous comic &#233;lan.</p>', 'event_name': 'Museum of the City of New York: ‘Roz Chast: Cartoon Memoirs’', 'neighborhood': 'East Harlem', 'telephone': '212-534-1672', 'postal_code': '10029', 'venue_website': 'mcny.org', 'critic_name': 'Ken Johnson', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-10-16T04:00:00.289Z', 'free': False, 'street_address': '1220 Fifth Avenue', 'venue_name': 'Museum of the City of New York', 'geocode_latitude': '40.792495'}",OK
24,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-08T05:35:12.251Z', 'date_time_description': 'Sept. 12 at 10 p.m.', 'long_running_show': False, 'cross_street': 'Fifth Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/union-hall-416.html', 'event_detail_url': 'http://nytimes.com/events/comedy/tiger-lily-10-year-anniversary-special-32817.html', 'event_id': 32817, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 36373, 'category': 'Comedy', 'geocode_longitude': '-73.980063', 'festival': False, 'borough': 'Brooklyn', 'web_description': '<p>Founded a decade ago by Natasha Leggero, Maria Bamford and Melinda Hill, &#8220;What&#8217;s Up Tiger Lily?&#8221; has become one of Los Angeles&#8217;s finest independent stand-up shows. It celebrates its 10th anniversary with a Brooklyn show featuring Mark Normand, Aparna Nancherla, Sean Patton, Phoebe Robinson, Neel Nanda, Greg Barris, Myq Kaplan, Casey James Salengo, Rae Sanni and Jena Friedman.</p>', 'event_date_list': ['2016-09-12'], 'event_name': '‘Tiger Lily 10-Year Anniversary Special’', 'neighborhood': 'Park Slope', 'telephone': '718-638-4400', 'postal_code': '11215', 'venue_website': 'unionhallny.com', 'critic_name': 'Elise Czajkowski', 'city': 'Brooklyn', 'free': False, 'street_address': '702 Union Street', 'venue_name': 'Union Hall', 'geocode_latitude': '40.676159'}",OK
25,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-07T16:15:38.25Z', 'recurring_start_date': '2016-09-15T04:00:00.258Z', 'date_time_description': 'Sept. 15-17 at 7:30 p.m., also at 2 p.m. on Sept. 17 and 18', 'long_running_show': False, 'cross_street': 'between Lexington and Park Avenues', 'venue_detail_url': 'http://nytimes.com/events/venues/kaye-playhouse-hunter-college-227.html', 'event_detail_url': 'http://nytimes.com/events/dance/dances-patrelle-32829.html', 'event_id': 32829, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 36375, 'category': 'Dance', 'geocode_longitude': '-73.961354', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>For more than 25 years, Francis Patrelle has been telling classic stories through classical dance. His version of &#8220;Macbeth,&#8221; featuring a quilt of Tchaikovsky music, has been part of the company&#8217;s repertory for decades and returns this week with an intimate cast of strong dancers. Shakespeare&#8217;s tragedy about the price of political ambition has not been widely adapted for ballet, so this is a rare opportunity to see Lady Macbeth stomp around in toe shoes.</p>', 'event_name': 'Dances Patrelle', 'neighborhood': 'Upper East Side', 'telephone': '212-772-4448', 'postal_code': '10065', 'venue_website': 'dancespatrelle.org', 'critic_name': 'Brian Schaefer', 'recur_days': ['thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-18T04:00:00.261Z', 'free': False, 'street_address': 'East 68th Street', 'venue_name': 'Kaye Playhouse, Hunter College', 'geocode_latitude': '40.766722'}",OK
